fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27055,Houston,2015-2019,Acute myeloid leukemia,All Ages,All,6,93238,3.8 (UR),TRUE,(1.4 - 9.4),1.4,9.4
27055,Houston,2010-2014,Thyroid,All Ages,All,17,94139,18.7,FALSE,(10.6 - 30.5),10.6,30.5
27055,Houston,2010-2014,Oral and pharyngeal,All Ages,All,17,94139,13,FALSE,(7.4 - 21.8),7.4,21.8
27055,Houston,2015-2019,Leukemia,All Ages,All,20,93238,14.6,FALSE,(8.5 - 23.7),8.5,23.7
27055,Houston,2010-2014,Kidney,All Ages,All,18,94139,13.6,FALSE,(7.9 - 22.2),7.9,22.2
27055,Houston,2015-2019,Esophagus,All Ages,All,9,93238,5.9 (UR),TRUE,(2.7 - 12.2),2.7,12.2
27055,Houston,2015-2019,Melanoma,All Ages,All,48,93238,38,FALSE,(27.2 - 51.8),27.2,51.8
27055,Houston,2015-2019,Non-Hodgkin lymphoma,All Ages,All,29,93238,22,FALSE,(14.4 - 32.6),14.4,32.6
27055,Houston,2015-2019,Brain and other nervous system,All Ages,All,4,93238,3.8 (UR),TRUE,(0.8 - 10.5),0.8,10.5
27055,Houston,2015-2019,Liver and bile duct,All Ages,All,6,93238,3.9 (UR),TRUE,(1.4 - 9.6),1.4,9.6
27055,Houston,2015-2019,Kidney,All Ages,All,25,93238,16.9,FALSE,(10.8 - 25.8),10.8,25.8
27055,Houston,2010-2014,Leukemia,All Ages,All,18,94139,15.4,FALSE,(8.8 - 25.1),8.8,25.1
27055,Houston,2010-2014,Non-Hodgkin lymphoma,All Ages,All,27,94139,19.5,FALSE,(12.7 - 29.1),12.7,29.1
27055,Houston,2010-2014,Mesothelioma,All Ages,All,2,94139,1.4 (UR),TRUE,(0.2 - 6.1),0.2,6.1
27055,Houston,2010-2014,Chronic lymphocytic leukemia,All Ages,All,7,94139,5.2 (UR),TRUE,(2.0 - 11.6),2,11.6
27055,Houston,2010-2014,Bladder,All Ages,All,41,94139,28.8,FALSE,(20.5 - 39.7),20.5,39.7
27055,Houston,2015-2019,All cancer types combined,All Ages,All,601,93238,436.4,FALSE,(400.1 - 475.3),400.1,475.3
27055,Houston,2010-2014,All cancer types combined,All Ages,All,585,94139,453.3,FALSE,(415.6 - 493.8),415.6,493.8
27055,Houston,2015-2019,Thyroid,All Ages,All,15,93238,11.5,FALSE,(6.0 - 20.3),6,20.3
27055,Houston,2015-2019,Bladder,All Ages,All,33,93238,22.2,FALSE,(15.1 - 32.1),15.1,32.1
27055,Houston,2010-2014,Liver and bile duct,All Ages,All,7,94139,5.2 (UR),TRUE,(2.0 - 11.5),2,11.5
27055,Houston,2010-2014,Lung and bronchus,All Ages,All,66,94139,49.6,FALSE,(38.1 - 63.8),38.1,63.8
27055,Houston,2015-2019,Oral and pharyngeal,All Ages,All,20,93238,13.2,FALSE,(7.9 - 21.2),7.9,21.2
27055,Houston,2015-2019,Chronic lymphocytic leukemia,All Ages,All,6,93238,4.6 (UR),TRUE,(1.5 - 11.2),1.5,11.2
27057,Hubbard,2015-2019,Oral and pharyngeal,All Ages,All,31,105094,16.8,FALSE,(11.2 - 24.9),11.2,24.9
27057,Hubbard,2015-2019,Leukemia,All Ages,All,27,105094,16.6,FALSE,(10.3 - 25.8),10.3,25.8
27057,Hubbard,2010-2014,All cancer types combined,All Ages,All,723,102728,450.8,FALSE,(416.5 - 487.6),416.5,487.6
27057,Hubbard,2010-2014,Thyroid,All Ages,All,14,102728,12.9,FALSE,(6.5 - 22.6),6.5,22.6
27057,Hubbard,2015-2019,Acute myeloid leukemia,All Ages,All,10,105094,4.7 (UR),TRUE,(2.2 - 9.9),2.2,9.9
27057,Hubbard,2010-2014,Mesothelioma,All Ages,All,0,102728,null (UR),TRUE, ,null,null
27057,Hubbard,2010-2014,Oral and pharyngeal,All Ages,All,15,102728,8.5,FALSE,(4.7 - 15.0),4.7,15
27057,Hubbard,2010-2014,Larynx,All Ages,All,5,102728,2.6 (UR),TRUE,(0.8 - 7.4),0.8,7.4
27057,Hubbard,2015-2019,Colorectal,All Ages,All,70,105094,45.6,FALSE,(34.7 - 59.2),34.7,59.2
27057,Hubbard,2015-2019,Kidney,All Ages,All,28,105094,17.4,FALSE,(10.8 - 27.0),10.8,27
27057,Hubbard,2010-2014,Melanoma,All Ages,All,43,102728,30.6,FALSE,(21.3 - 42.8),21.3,42.8
27057,Hubbard,2010-2014,Pancreas,All Ages,All,19,102728,11.4,FALSE,(6.8 - 18.7),6.8,18.7
27057,Hubbard,2010-2014,Acute myeloid leukemia,All Ages,All,3,102728,1.8 (UR),TRUE,(0.4 - 6.5),0.4,6.5
27057,Hubbard,2015-2019,Pancreas,All Ages,All,35,105094,19.7,FALSE,(13.4 - 28.7),13.4,28.7
27057,Hubbard,2015-2019,Lung and bronchus,All Ages,All,128,105094,67.3,FALSE,(55.9 - 81.1),55.9,81.1
27057,Hubbard,2010-2014,Esophagus,All Ages,All,7,102728,4.2 (UR),TRUE,(1.6 - 9.8),1.6,9.8
27057,Hubbard,2015-2019,Larynx,All Ages,All,7,105094,4.3 (UR),TRUE,(1.6 - 9.9),1.6,9.9
27057,Hubbard,2010-2014,Brain and other nervous system,All Ages,All,13,102728,10,FALSE,(4.9 - 18.1),4.9,18.1
27057,Hubbard,2015-2019,Mesothelioma,All Ages,All,2,105094,1.1 (UR),TRUE,(0.1 - 5.5),0.1,5.5
27057,Hubbard,2010-2014,Lung and bronchus,All Ages,All,115,102728,65.2,FALSE,(53.6 - 79.1),53.6,79.1
27057,Hubbard,2010-2014,Chronic lymphocytic leukemia,All Ages,All,13,102728,8.2,FALSE,(4.2 - 15.0),4.2,15
27057,Hubbard,2015-2019,Thyroid,All Ages,All,21,105094,18.4,FALSE,(10.6 - 29.5),10.6,29.5
27057,Hubbard,2015-2019,All cancer types combined,All Ages,All,817,105094,489.9,FALSE,(453.6 - 528.6),453.6,528.6
27057,Hubbard,2010-2014,Bladder,All Ages,All,34,102728,19.2,FALSE,(13.3 - 27.7),13.3,27.7
27057,Hubbard,2010-2014,Non-Hodgkin lymphoma,All Ages,All,28,102728,16.5,FALSE,(10.9 - 24.7),10.9,24.7
27057,Hubbard,2010-2014,Leukemia,All Ages,All,20,102728,13.5,FALSE,(7.9 - 21.8),7.9,21.8
27057,Hubbard,2015-2019,Liver and bile duct,All Ages,All,12,105094,6.1,FALSE,(3.1 - 11.8),3.1,11.8
27057,Hubbard,2015-2019,Brain and other nervous system,All Ages,All,13,105094,9.1,FALSE,(4.4 - 16.9),4.4,16.9
27057,Hubbard,2015-2019,Non-Hodgkin lymphoma,All Ages,All,32,105094,18.8,FALSE,(12.5 - 27.6),12.5,27.6
27057,Hubbard,2015-2019,Esophagus,All Ages,All,11,105094,5.5,FALSE,(2.7 - 10.9),2.7,10.9
27057,Hubbard,2010-2014,Kidney,All Ages,All,23,102728,14.5,FALSE,(8.9 - 22.9),8.9,22.9
27057,Hubbard,2015-2019,Melanoma,All Ages,All,51,105094,34.2,FALSE,(24.4 - 46.8),24.4,46.8
27057,Hubbard,2015-2019,Chronic lymphocytic leukemia,All Ages,All,8,105094,3.8 (UR),TRUE,(1.6 - 8.7),1.6,8.7
27057,Hubbard,2015-2019,Bladder,All Ages,All,42,105094,22.6,FALSE,(16.1 - 31.7),16.1,31.7
27057,Hubbard,2010-2014,Liver and bile duct,All Ages,All,11,102728,6.9,FALSE,(3.2 - 13.6),3.2,13.6
27057,Hubbard,2010-2014,Colorectal,All Ages,All,82,102728,51.3,FALSE,(40.2 - 64.9),40.2,64.9
27059,Isanti,2015-2019,Mesothelioma,All Ages,All,4,197148,1.7 (UR),TRUE,(0.5 - 4.5),0.5,4.5
27059,Isanti,2015-2019,Thyroid,All Ages,All,25,197148,11.8,FALSE,(7.5 - 17.6),7.5,17.6
27059,Isanti,2015-2019,Larynx,All Ages,All,11,197148,4,FALSE,(2.0 - 7.5),2,7.5
27059,Isanti,2015-2019,Lung and bronchus,All Ages,All,188,197148,75,FALSE,(64.6 - 86.9),64.6,86.9
27059,Isanti,2010-2014,Kidney,All Ages,All,38,190543,16.8,FALSE,(11.8 - 23.3),11.8,23.3
27059,Isanti,2015-2019,Brain and other nervous system,All Ages,All,15,197148,7.1,FALSE,(3.9 - 11.8),3.9,11.8
27059,Isanti,2015-2019,Acute myeloid leukemia,All Ages,All,10,197148,4.4 (UR),TRUE,(2.0 - 8.4),2,8.4
27059,Isanti,2010-2014,Oral and pharyngeal,All Ages,All,26,190543,11.6,FALSE,(7.5 - 17.3),7.5,17.3
27059,Isanti,2010-2014,Brain and other nervous system,All Ages,All,15,190543,7,FALSE,(3.9 - 11.7),3.9,11.7
27059,Isanti,2010-2014,Larynx,All Ages,All,6,190543,2.6 (UR),TRUE,(0.9 - 5.8),0.9,5.8
27059,Isanti,2015-2019,Oral and pharyngeal,All Ages,All,44,197148,17.9,FALSE,(12.8 - 24.3),12.8,24.3
27059,Isanti,2015-2019,Leukemia,All Ages,All,41,197148,17.2,FALSE,(12.2 - 23.7),12.2,23.7
27059,Isanti,2010-2014,Non-Hodgkin lymphoma,All Ages,All,46,190543,22.5,FALSE,(16.4 - 30.2),16.4,30.2
27059,Isanti,2015-2019,All cancer types combined,All Ages,All,1183,197148,489.9,FALSE,(461.6 - 519.5),461.6,519.5
27059,Isanti,2010-2014,Liver and bile duct,All Ages,All,19,190543,8.6,FALSE,(5.1 - 13.7),5.1,13.7
27059,Isanti,2010-2014,Colorectal,All Ages,All,69,190543,33.8,FALSE,(26.1 - 43.0),26.1,43
27059,Isanti,2010-2014,Mesothelioma,All Ages,All,1,190543,0.5 (UR),TRUE,(0.0 - 2.9),0,2.9
27059,Isanti,2010-2014,Melanoma,All Ages,All,55,190543,26.9,FALSE,(20.1 - 35.2),20.1,35.2
27059,Isanti,2010-2014,Leukemia,All Ages,All,47,190543,22.8,FALSE,(16.7 - 30.5),16.7,30.5
27059,Isanti,2015-2019,Chronic lymphocytic leukemia,All Ages,All,20,197148,7.7,FALSE,(4.7 - 12.1),4.7,12.1
27059,Isanti,2015-2019,Liver and bile duct,All Ages,All,17,197148,6.6,FALSE,(3.8 - 10.8),3.8,10.8
27059,Isanti,2015-2019,Bladder,All Ages,All,62,197148,25.5,FALSE,(19.5 - 33.0),19.5,33
27059,Isanti,2015-2019,Kidney,All Ages,All,49,197148,20.8,FALSE,(15.2 - 27.8),15.2,27.8
27059,Isanti,2015-2019,Esophagus,All Ages,All,15,197148,6.3,FALSE,(3.4 - 10.7),3.4,10.7
27059,Isanti,2010-2014,All cancer types combined,All Ages,All,988,190543,463.7,FALSE,(434.7 - 494.2),434.7,494.2
27059,Isanti,2010-2014,Lung and bronchus,All Ages,All,138,190543,64.4,FALSE,(54.0 - 76.4),54,76.4
27059,Isanti,2010-2014,Esophagus,All Ages,All,17,190543,8,FALSE,(4.6 - 13.0),4.6,13
27059,Isanti,2010-2014,Pancreas,All Ages,All,23,190543,10.7,FALSE,(6.7 - 16.2),6.7,16.2
27059,Isanti,2015-2019,Pancreas,All Ages,All,26,197148,10.2,FALSE,(6.6 - 15.1),6.6,15.1
27059,Isanti,2010-2014,Bladder,All Ages,All,44,190543,20.7,FALSE,(15.0 - 28.1),15,28.1
27059,Isanti,2015-2019,Colorectal,All Ages,All,98,197148,41.7,FALSE,(33.6 - 51.3),33.6,51.3
27059,Isanti,2010-2014,Acute myeloid leukemia,All Ages,All,12,190543,5.7,FALSE,(2.9 - 10.2),2.9,10.2
27059,Isanti,2010-2014,Chronic lymphocytic leukemia,All Ages,All,23,190543,10.6,FALSE,(6.7 - 16.1),6.7,16.1
27059,Isanti,2015-2019,Melanoma,All Ages,All,65,197148,29.8,FALSE,(22.8 - 38.3),22.8,38.3
27059,Isanti,2015-2019,Non-Hodgkin lymphoma,All Ages,All,43,197148,17.9,FALSE,(12.8 - 24.3),12.8,24.3
27059,Isanti,2010-2014,Thyroid,All Ages,All,28,190543,13.9,FALSE,(9.2 - 20.2),9.2,20.2
27061,Itasca,2015-2019,Brain and other nervous system,All Ages,All,15,225704,5,FALSE,(2.6 - 8.8),2.6,8.8
27061,Itasca,2010-2014,Brain and other nervous system,All Ages,All,21,225957,8,FALSE,(4.7 - 12.6),4.7,12.6
27061,Itasca,2015-2019,Pancreas,All Ages,All,48,225704,13.1,FALSE,(9.5 - 17.9),9.5,17.9
27061,Itasca,2015-2019,Larynx,All Ages,All,12,225704,3.2,FALSE,(1.6 - 6.0),1.6,6
27061,Itasca,2015-2019,Mesothelioma,All Ages,All,8,225704,2.6 (UR),TRUE,(1.1 - 5.4),1.1,5.4
27061,Itasca,2015-2019,Oral and pharyngeal,All Ages,All,42,225704,12.6,FALSE,(8.8 - 17.7),8.8,17.7
27061,Itasca,2015-2019,Leukemia,All Ages,All,58,225704,16.4,FALSE,(12.3 - 21.6),12.3,21.6
27061,Itasca,2010-2014,Lung and bronchus,All Ages,All,217,225957,63.1,FALSE,(54.8 - 72.4),54.8,72.4
27061,Itasca,2015-2019,Melanoma,All Ages,All,87,225704,29.5,FALSE,(23.1 - 37.3),23.1,37.3
27061,Itasca,2010-2014,Mesothelioma,All Ages,All,1,225957,0.3 (UR),TRUE,(0.0 - 2.2),0,2.2
27061,Itasca,2010-2014,Bladder,All Ages,All,89,225957,25.6,FALSE,(20.5 - 31.9),20.5,31.9
27061,Itasca,2010-2014,Chronic lymphocytic leukemia,All Ages,All,34,225957,10.1,FALSE,(6.9 - 14.6),6.9,14.6
27061,Itasca,2015-2019,Thyroid,All Ages,All,22,225704,9.8,FALSE,(5.9 - 15.2),5.9,15.2
27061,Itasca,2015-2019,All cancer types combined,All Ages,All,1671,225704,484.1,FALSE,(459.4 - 509.9),459.4,509.9
27061,Itasca,2015-2019,Colorectal,All Ages,All,130,225704,38.3,FALSE,(31.6 - 46.1),31.6,46.1
27061,Itasca,2015-2019,Acute myeloid leukemia,All Ages,All,9,225704,2.8 (UR),TRUE,(1.2 - 5.9),1.2,5.9
27061,Itasca,2010-2014,Larynx,All Ages,All,13,225957,3.6,FALSE,(1.9 - 6.6),1.9,6.6
27061,Itasca,2015-2019,Bladder,All Ages,All,94,225704,25.1,FALSE,(20.1 - 31.2),20.1,31.2
27061,Itasca,2010-2014,Non-Hodgkin lymphoma,All Ages,All,73,225957,21.2,FALSE,(16.4 - 27.1),16.4,27.1
27061,Itasca,2015-2019,Chronic lymphocytic leukemia,All Ages,All,29,225704,8.1,FALSE,(5.3 - 11.9),5.3,11.9
27061,Itasca,2010-2014,Liver and bile duct,All Ages,All,21,225957,5.7,FALSE,(3.5 - 9.1),3.5,9.1
27061,Itasca,2010-2014,Leukemia,All Ages,All,61,225957,18.7,FALSE,(14.1 - 24.5),14.1,24.5
27061,Itasca,2015-2019,Liver and bile duct,All Ages,All,24,225704,6.6,FALSE,(4.1 - 10.3),4.1,10.3
27061,Itasca,2010-2014,Thyroid,All Ages,All,27,225957,10.2,FALSE,(6.4 - 15.4),6.4,15.4
27061,Itasca,2015-2019,Kidney,All Ages,All,75,225704,23,FALSE,(17.7 - 29.6),17.7,29.6
27061,Itasca,2010-2014,Kidney,All Ages,All,61,225957,20.1,FALSE,(15.0 - 26.3),15,26.3
27061,Itasca,2015-2019,Non-Hodgkin lymphoma,All Ages,All,68,225704,19.7,FALSE,(14.9 - 25.6),14.9,25.6
27061,Itasca,2010-2014,Oral and pharyngeal,All Ages,All,46,225957,13.7,FALSE,(9.9 - 18.8),9.9,18.8
27061,Itasca,2015-2019,Esophagus,All Ages,All,26,225704,6.8,FALSE,(4.3 - 10.6),4.3,10.6
27061,Itasca,2010-2014,All cancer types combined,All Ages,All,1477,225957,452.1,FALSE,(428.1 - 477.2),428.1,477.2
27061,Itasca,2010-2014,Melanoma,All Ages,All,63,225957,22.7,FALSE,(17.0 - 29.6),17,29.6
27061,Itasca,2015-2019,Lung and bronchus,All Ages,All,274,225704,74.7,FALSE,(65.8 - 84.6),65.8,84.6
27061,Itasca,2010-2014,Acute myeloid leukemia,All Ages,All,16,225957,4.5,FALSE,(2.5 - 7.8),2.5,7.8
27061,Itasca,2010-2014,Pancreas,All Ages,All,27,225957,7.8,FALSE,(5.1 - 11.8),5.1,11.8
27061,Itasca,2010-2014,Colorectal,All Ages,All,125,225957,37.8,FALSE,(31.1 - 45.6),31.1,45.6
27061,Itasca,2010-2014,Esophagus,All Ages,All,21,225957,6.1,FALSE,(3.7 - 9.7),3.7,9.7
27063,Jackson,2015-2019,Thyroid,All Ages,All,4,49770,7.9 (UR),TRUE,(1.8 - 21.5),1.8,21.5
27063,Jackson,2015-2019,Acute myeloid leukemia,All Ages,All,3,49770,4.0 (UR),TRUE,(0.8 - 13.6),0.8,13.6
27063,Jackson,2015-2019,Chronic lymphocytic leukemia,All Ages,All,4,49770,4.0 (UR),TRUE,(1.0 - 13.1),1,13.1
27063,Jackson,2010-2014,Bladder,All Ages,All,17,51327,21,FALSE,(12.1 - 35.0),12.1,35
27063,Jackson,2015-2019,All cancer types combined,All Ages,All,343,49770,463.5,FALSE,(412.3 - 519.9),412.3,519.9
27063,Jackson,2015-2019,Non-Hodgkin lymphoma,All Ages,All,15,49770,22.3,FALSE,(11.8 - 39.0),11.8,39
27063,Jackson,2010-2014,Pancreas,All Ages,All,7,51327,8.2 (UR),TRUE,(2.9 - 19.4),2.9,19.4
27063,Jackson,2015-2019,Leukemia,All Ages,All,11,49770,15.5,FALSE,(7.2 - 29.9),7.2,29.9
27063,Jackson,2010-2014,Lung and bronchus,All Ages,All,46,51327,59.3,FALSE,(43.2 - 80.4),43.2,80.4
27063,Jackson,2010-2014,Colorectal,All Ages,All,56,51327,73.7,FALSE,(54.7 - 97.8),54.7,97.8
27063,Jackson,2015-2019,Esophagus,All Ages,All,2,49770,1.8 (UR),TRUE,(0.2 - 10.0),0.2,10
27063,Jackson,2010-2014,Chronic lymphocytic leukemia,All Ages,All,7,51327,9.4 (UR),TRUE,(3.8 - 20.8),3.8,20.8
27063,Jackson,2010-2014,All cancer types combined,All Ages,All,355,51327,473.5,FALSE,(423.3 - 528.5),423.3,528.5
27063,Jackson,2015-2019,Oral and pharyngeal,All Ages,All,11,49770,15.2,FALSE,(7.4 - 28.7),7.4,28.7
27063,Jackson,2010-2014,Brain and other nervous system,All Ages,All,2,51327,3.2 (UR),TRUE,(0.2 - 13.3),0.2,13.3
27063,Jackson,2010-2014,Mesothelioma,All Ages,All,2,51327,2.3 (UR),TRUE,(0.3 - 10.7),0.3,10.7
27063,Jackson,2015-2019,Pancreas,All Ages,All,12,49770,13,FALSE,(6.5 - 24.8),6.5,24.8
27063,Jackson,2015-2019,Lung and bronchus,All Ages,All,46,49770,59.8,FALSE,(42.8 - 82.3),42.8,82.3
27063,Jackson,2010-2014,Esophagus,All Ages,All,2,51327,2.3 (UR),TRUE,(0.3 - 10.7),0.3,10.7
27063,Jackson,2015-2019,Mesothelioma,All Ages,All,1,49770,1.4 (UR),TRUE,(0.0 - 10.0),0,10
27063,Jackson,2010-2014,Leukemia,All Ages,All,15,51327,20.6,FALSE,(11.3 - 35.3),11.3,35.3
27063,Jackson,2010-2014,Melanoma,All Ages,All,15,51327,24.8,FALSE,(13.1 - 42.8),13.1,42.8
27063,Jackson,2010-2014,Kidney,All Ages,All,15,51327,22.2,FALSE,(11.8 - 38.5),11.8,38.5
27063,Jackson,2015-2019,Liver and bile duct,All Ages,All,5,49770,6.8 (UR),TRUE,(2.1 - 17.6),2.1,17.6
27063,Jackson,2010-2014,Oral and pharyngeal,All Ages,All,10,51327,11.7 (UR),TRUE,(5.5 - 23.3),5.5,23.3
27063,Jackson,2015-2019,Melanoma,All Ages,All,24,49770,42.3,FALSE,(26.0 - 64.9),26,64.9
27063,Jackson,2010-2014,Non-Hodgkin lymphoma,All Ages,All,15,51327,18.1,FALSE,(10.0 - 31.5),10,31.5
27063,Jackson,2010-2014,Thyroid,All Ages,All,11,51327,18.1,FALSE,(8.5 - 34.1),8.5,34.1
27063,Jackson,2015-2019,Larynx,All Ages,All,1,49770,1.2 (UR),TRUE,(0.0 - 9.5),0,9.5
27063,Jackson,2010-2014,Liver and bile duct,All Ages,All,0,51327,null (UR),TRUE, ,null,null
27063,Jackson,2015-2019,Kidney,All Ages,All,13,49770,17.4,FALSE,(8.8 - 31.8),8.8,31.8
27063,Jackson,2015-2019,Bladder,All Ages,All,14,49770,17.6,FALSE,(9.5 - 31.3),9.5,31.3
27063,Jackson,2015-2019,Brain and other nervous system,All Ages,All,2,49770,3.9 (UR),TRUE,(0.4 - 15.0),0.4,15
27063,Jackson,2010-2014,Acute myeloid leukemia,All Ages,All,1,51327,1.4 (UR),TRUE,(0.0 - 9.7),0,9.7
27063,Jackson,2010-2014,Larynx,All Ages,All,0,51327,null (UR),TRUE, ,null,null
27063,Jackson,2015-2019,Colorectal,All Ages,All,42,49770,54.5,FALSE,(38.2 - 76.1),38.2,76.1
27065,Kanabec,2010-2014,Thyroid,All Ages,All,7,80391,7.4 (UR),TRUE,(2.8 - 16.3),2.8,16.3
27065,Kanabec,2015-2019,Kidney,All Ages,All,22,80443,17.4,FALSE,(10.5 - 27.7),10.5,27.7
27065,Kanabec,2015-2019,Pancreas,All Ages,All,11,80443,9.3,FALSE,(4.5 - 17.8),4.5,17.8
27065,Kanabec,2015-2019,Bladder,All Ages,All,25,80443,21.1,FALSE,(13.4 - 32.1),13.4,32.1
27065,Kanabec,2015-2019,Colorectal,All Ages,All,48,80443,43.4,FALSE,(31.5 - 58.8),31.5,58.8
27065,Kanabec,2010-2014,Mesothelioma,All Ages,All,1,80391,1.0 (UR),TRUE,(0.0 - 6.4),0,6.4
27065,Kanabec,2010-2014,Melanoma,All Ages,All,25,80391,26,FALSE,(16.4 - 39.3),16.4,39.3
27065,Kanabec,2015-2019,Lung and bronchus,All Ages,All,95,80443,73.5,FALSE,(59.3 - 90.8),59.3,90.8
27065,Kanabec,2010-2014,Bladder,All Ages,All,32,80391,29,FALSE,(19.7 - 41.7),19.7,41.7
27065,Kanabec,2010-2014,Esophagus,All Ages,All,6,80391,5.2 (UR),TRUE,(1.9 - 12.3),1.9,12.3
27065,Kanabec,2010-2014,Brain and other nervous system,All Ages,All,10,80391,11.6 (UR),TRUE,(5.4 - 21.7),5.4,21.7
27065,Kanabec,2015-2019,Mesothelioma,All Ages,All,0,80443,null (UR),TRUE, ,null,null
27065,Kanabec,2010-2014,Lung and bronchus,All Ages,All,63,80391,56.9,FALSE,(43.6 - 73.5),43.6,73.5
27065,Kanabec,2015-2019,Thyroid,All Ages,All,12,80443,14.4,FALSE,(6.9 - 26.3),6.9,26.3
27065,Kanabec,2010-2014,Non-Hodgkin lymphoma,All Ages,All,22,80391,19.5,FALSE,(12.1 - 30.3),12.1,30.3
27065,Kanabec,2015-2019,Liver and bile duct,All Ages,All,10,80443,6.8 (UR),TRUE,(3.2 - 13.8),3.2,13.8
27065,Kanabec,2015-2019,Brain and other nervous system,All Ages,All,8,80443,9.8 (UR),TRUE,(3.9 - 20.1),3.9,20.1
27065,Kanabec,2015-2019,Esophagus,All Ages,All,9,80443,7.0 (UR),TRUE,(3.2 - 14.4),3.2,14.4
27065,Kanabec,2015-2019,Non-Hodgkin lymphoma,All Ages,All,28,80443,23.1,FALSE,(15.0 - 34.5),15,34.5
27065,Kanabec,2010-2014,Liver and bile duct,All Ages,All,5,80391,3.8 (UR),TRUE,(1.2 - 10.1),1.2,10.1
27065,Kanabec,2015-2019,Leukemia,All Ages,All,21,80443,16.1,FALSE,(9.7 - 25.9),9.7,25.9
27065,Kanabec,2015-2019,Acute myeloid leukemia,All Ages,All,11,80443,7.5,FALSE,(3.7 - 14.7),3.7,14.7
27065,Kanabec,2010-2014,All cancer types combined,All Ages,All,516,80391,474.1,FALSE,(432.9 - 518.6),432.9,518.6
27065,Kanabec,2010-2014,Colorectal,All Ages,All,46,80391,42,FALSE,(30.5 - 56.9),30.5,56.9
27065,Kanabec,2015-2019,All cancer types combined,All Ages,All,529,80443,443.6,FALSE,(404.6 - 485.7),404.6,485.7
27065,Kanabec,2010-2014,Oral and pharyngeal,All Ages,All,11,80391,8.9,FALSE,(4.4 - 16.9),4.4,16.9
27065,Kanabec,2010-2014,Leukemia,All Ages,All,19,80391,16.5,FALSE,(9.9 - 26.5),9.9,26.5
27065,Kanabec,2010-2014,Kidney,All Ages,All,20,80391,20.9,FALSE,(12.5 - 33.2),12.5,33.2
27065,Kanabec,2010-2014,Chronic lymphocytic leukemia,All Ages,All,8,80391,7.5 (UR),TRUE,(3.2 - 15.5),3.2,15.5
27065,Kanabec,2015-2019,Oral and pharyngeal,All Ages,All,24,80443,20.6,FALSE,(12.7 - 32.1),12.7,32.1
27065,Kanabec,2015-2019,Larynx,All Ages,All,3,80443,2.4 (UR),TRUE,(0.5 - 8.3),0.5,8.3
27065,Kanabec,2010-2014,Acute myeloid leukemia,All Ages,All,4,80391,3.3 (UR),TRUE,(0.9 - 9.6),0.9,9.6
27065,Kanabec,2010-2014,Pancreas,All Ages,All,9,80391,8.7 (UR),TRUE,(3.9 - 17.2),3.9,17.2
27065,Kanabec,2010-2014,Larynx,All Ages,All,4,80391,4.0 (UR),TRUE,(1.1 - 11.0),1.1,11
27065,Kanabec,2015-2019,Melanoma,All Ages,All,17,80443,14.9,FALSE,(8.4 - 25.0),8.4,25
27065,Kanabec,2015-2019,Chronic lymphocytic leukemia,All Ages,All,6,80443,4.5 (UR),TRUE,(1.6 - 11.1),1.6,11.1
27067,Kandiyohi,2015-2019,Thyroid,All Ages,All,27,214207,11.6,FALSE,(7.5 - 17.3),7.5,17.3
27067,Kandiyohi,2015-2019,All cancer types combined,All Ages,All,1348,214207,486.3,FALSE,(459.4 - 514.4),459.4,514.4
27067,Kandiyohi,2015-2019,Lung and bronchus,All Ages,All,158,214207,53.2,FALSE,(45.0 - 62.6),45,62.6
27067,Kandiyohi,2010-2014,Lung and bronchus,All Ages,All,139,211740,50.8,FALSE,(42.6 - 60.3),42.6,60.3
27067,Kandiyohi,2015-2019,Kidney,All Ages,All,53,214207,18.3,FALSE,(13.5 - 24.4),13.5,24.4
27067,Kandiyohi,2010-2014,Chronic lymphocytic leukemia,All Ages,All,20,211740,7.3,FALSE,(4.4 - 11.6),4.4,11.6
27067,Kandiyohi,2010-2014,Thyroid,All Ages,All,34,211740,15.6,FALSE,(10.5 - 22.2),10.5,22.2
27067,Kandiyohi,2010-2014,Bladder,All Ages,All,64,211740,23,FALSE,(17.6 - 29.7),17.6,29.7
27067,Kandiyohi,2015-2019,Non-Hodgkin lymphoma,All Ages,All,74,214207,25.3,FALSE,(19.6 - 32.1),19.6,32.1
27067,Kandiyohi,2010-2014,Acute myeloid leukemia,All Ages,All,12,211740,4,FALSE,(2.0 - 7.4),2,7.4
27067,Kandiyohi,2010-2014,Esophagus,All Ages,All,16,211740,5.8,FALSE,(3.2 - 9.7),3.2,9.7
27067,Kandiyohi,2015-2019,Colorectal,All Ages,All,100,214207,37.1,FALSE,(29.9 - 45.6),29.9,45.6
27067,Kandiyohi,2015-2019,Mesothelioma,All Ages,All,5,214207,1.7 (UR),TRUE,(0.5 - 4.3),0.5,4.3
27067,Kandiyohi,2010-2014,Brain and other nervous system,All Ages,All,13,211740,5.7,FALSE,(3.0 - 10.0),3,10
27067,Kandiyohi,2015-2019,Chronic lymphocytic leukemia,All Ages,All,12,214207,4.3,FALSE,(2.2 - 7.7),2.2,7.7
27067,Kandiyohi,2015-2019,Oral and pharyngeal,All Ages,All,24,214207,8.5,FALSE,(5.3 - 13.0),5.3,13
27067,Kandiyohi,2010-2014,Colorectal,All Ages,All,116,211740,44.7,FALSE,(36.6 - 54.1),36.6,54.1
